id,prompt_length,response_length,source,type,quality_score,destination
6e06aabc-fe93-417e-b174-2af400277bf0,112,3275,curated,curated_planning,5,Philadelphia
fe8957c0-4dea-4209-903e-76770e873239,123,3493,curated,curated_planning,5,Copenhagen
4cf76ec3-9dde-489f-9ae4-0ae8d660436f,112,2900,curated,curated_planning,5,Delhi
905a640b-1d52-4c26-8db9-d03b96f47cb5,108,3383,curated,curated_planning,5,Havana
3c998ff4-9dd7-4fa0-8f69-f1d43a797786,114,3430,curated,curated_planning,5,Paris
95be2aa9-7548-423f-a30c-2810ec0e8f10,126,2742,curated,curated_planning,5,Amman
54fc2e23-deed-4bc6-9b23-53ca32fa5b03,111,2999,curated,curated_planning,5,Athens
dab0282a-261d-4b65-9e81-3e6c742db34c,105,3078,curated,curated_planning,5,Bangkok
2053a3a5-d753-498b-9b11-c1a3c518c36b,116,3364,curated,curated_planning,5,Boston
41626b6a-c268-4408-bffb-08f57f96db1c,134,3370,curated,curated_planning,5,Ho
f3455854-2281-432c-8a84-6b8e178fa9de,103,3497,curated,curated_planning,5,Brussels
568595f0-b0d1-4da8-a0cf-09671b23bee5,113,2888,curated,curated_planning,5,Auckland
f50d0141-300e-4383-902b-5c11e5e6f113,128,3102,curated,curated_planning,5,Kuala
6936652b-c418-4b46-919a-0c5ad0d1075c,125,3194,curated,curated_planning,5,Dubrovnik
676ae498-bb8a-411a-aa4b-690236b1b5bb,125,2875,curated,curated_planning,5,Machu
9790cf44-6cf2-40ba-90bc-50a028f6f378,117,3174,curated,curated_planning,5,San
fd6097ab-20bb-4dc4-aa60-80a629eebe59,110,3208,curated,curated_planning,5,Naples
d7e87cf4-2efc-4d75-b02a-9f25f6ea8fec,118,3334,curated,curated_planning,5,Rio
34a5b395-fa45-4f07-a45e-58c719bfa624,108,3305,curated,curated_planning,5,Shimla
1fec3ced-30ee-459a-83f6-3a3954d1cd63,121,3331,curated,curated_planning,5,Munich
9615a7a6-f0c6-4927-abb2-4e8b25d304e3,120,3338,curated,curated_planning,5,Copenhagen
a6dceecd-68b4-4dc8-8b41-4c5923f85144,108,3072,curated,curated_planning,5,Delhi
b59fccfa-a18e-4bb8-9ae6-3d1529b4659b,126,3372,curated,curated_planning,5,Panama
4be9f2ad-ad83-4afb-9580-e7f50b33ae5f,127,3481,curated,curated_planning,5,Nagoya
dd5c3f34-45da-421c-a056-77f7e98ab868,113,3041,curated,curated_planning,5,Helsinki
ecbd9aaa-ddcd-4b22-b4d5-62f9fce53163,120,3207,curated,curated_planning,5,Colombo
22395db1-6e4c-4c8d-8868-d274567a6e3e,117,3245,curated,curated_planning,5,Nagoya
e7399cc4-796a-409a-b841-51333c6b4db6,124,3348,curated,curated_planning,5,Mexico
312f48a3-4a7d-4678-97ff-e04c3ef00cf7,99,2919,curated,curated_planning,5,Tokyo
f0f85d25-2454-4222-9452-17bec940164c,115,3384,curated,curated_planning,5,Nice
6,109,2432,curated,curated_planning,5,Peru
7,130,2206,curated,curated_planning,5,Santorini
8,124,1881,curated,curated_planning,5,Bali
9,118,2021,curated,curated_planning,5,Cape Town
10,109,1825,curated,curated_planning,5,Tokyo
11,142,1832,curated,curated_planning,5,New Zealand
12,155,1855,curated,curated_planning,5,Morocco
13,174,1923,curated,curated_planning,5,Costa Rica
14,145,1868,curated,curated_planning,5,Istanbul
15,146,2011,curated,curated_planning,5,Vietnam
16,136,1370,curated,curated_planning,5,Costa Rica
17,137,1633,curated,curated_planning,5,Kenya
5,126,4141,curated,curated_planning,5,Paris
6,120,4077,curated,curated_planning,5,Paris
7,130,4374,curated,curated_planning,5,Paris
8,123,4138,curated,curated_planning,5,Paris
9,135,4229,curated,curated_planning,5,Paris
10,150,4215,curated,curated_planning,5,Paris
12,149,1960,curated,curated_planning,5,Lyon
13,128,1609,curated,curated_planning,5,Bordeaux
14,133,1680,curated,curated_planning,5,Marseille
15,132,1621,curated,curated_planning,5,Toulouse
16,125,1662,curated,curated_planning,5,Nice
17,133,1749,curated,curated_planning,5,Strasbourg
18,126,1689,curated,curated_planning,5,Nantes
19,139,1743,curated,curated_planning,5,Montpellier
20,130,1765,curated,curated_planning,5,Dijon
21,131,1687,curated,curated_planning,5,Avignon
22,127,1745,curated,curated_planning,5,Lille
23,128,1729,curated,curated_planning,5,Rennes
24,134,1543,curated,curated_planning,5,Lyon
25,112,1806,curated,curated_planning,5,Bordeaux
26,113,1269,curated,curated_planning,5,Marseille
27,117,1909,curated,curated_planning,5,Toulouse
28,110,1000,curated,curated_planning,5,Nice
29,118,1414,curated,curated_planning,5,Strasbourg
30,111,1847,curated,curated_planning,5,Nantes
31,124,1241,curated,curated_planning,5,Montpellier
32,113,1748,curated,curated_planning,5,Dijon
33,116,1346,curated,curated_planning,5,Avignon
34,114,1086,curated,curated_planning,5,Reims
35,122,1622,curated,curated_planning,5,Tours
36,120,1733,curated,curated_planning,5,Nancy
37,127,958,curated,curated_planning,5,Saint-Tropez
38,119,1889,curated,curated_planning,5,Biarritz
39,110,1475,curated,curated_planning,5,La Rochelle
40,115,1630,curated,curated_planning,5,Annecy
41,120,1275,curated,curated_planning,5,Cannes
42,120,1828,curated,curated_planning,5,Grenoble
43,125,1557,curated,curated_planning,5,Aix-en-Provence
44,118,1440,curated,curated_planning,5,Dijon
45,112,1672,curated,curated_planning,5,Le Havre
46,123,1207,curated,curated_planning,5,Saint-Étienne
47,116,1892,curated,curated_planning,5,Perpignan
48,119,1440,curated,curated_planning,5,Metz
49,115,1591,curated,curated_planning,5,Besançon
50,111,1164,curated,curated_planning,5,Calais
51,118,1778,curated,curated_planning,5,Rouen
52,112,1392,curated,curated_planning,5,Amiens
53,114,1653,curated,curated_planning,5,Limoges
54,122,1415,curated,curated_planning,5,Dijon
55,117,1625,curated,curated_planning,5,Le Havre
56,138,1170,curated,curated_planning,5,Saint-Étienne
57,117,1837,curated,curated_planning,5,Perpignan
58,128,1399,curated,curated_planning,5,Metz
59,112,1539,curated,curated_planning,5,Besançon
60,111,1111,curated,curated_planning,5,Calais
61,109,1717,curated,curated_planning,5,Rouen
62,122,1350,curated,curated_planning,5,Amiens
63,130,1616,curated,curated_planning,5,Limoges
74,138,1482,curated,curated_planning,5,Lyon
75,115,1538,curated,curated_planning,5,Bordeaux
76,104,1094,curated,curated_planning,5,Marseille
77,127,1782,curated,curated_planning,5,Toulouse
78,102,1324,curated,curated_planning,5,Nantes
79,142,1572,curated,curated_planning,5,Strasbourg
80,123,1164,curated,curated_planning,5,Annecy
81,136,1772,curated,curated_planning,5,Lille
82,138,1385,curated,curated_planning,5,Rouen
83,132,1544,curated,curated_planning,5,Calais
84,126,1473,curated,curated_planning,5,Lyon
85,115,1540,curated,curated_planning,5,Bordeaux
86,104,1096,curated,curated_planning,5,Marseille
87,127,1784,curated,curated_planning,5,Toulouse
88,102,1325,curated,curated_planning,5,Nantes
89,142,1573,curated,curated_planning,5,Strasbourg
90,123,1164,curated,curated_planning,5,Annecy
91,136,1773,curated,curated_planning,5,Lille
92,138,1387,curated,curated_planning,5,Rouen
93,132,1547,curated,curated_planning,5,Calais
19,143,1518,curated,curated_planning,5,Canadian Rockies
94,138,1493,curated,curated_planning,5,Lyon
95,115,1553,curated,curated_planning,5,Bordeaux
96,104,1105,curated,curated_planning,5,Marseille
97,127,1795,curated,curated_planning,5,Toulouse
98,102,1335,curated,curated_planning,5,Nantes
99,142,1585,curated,curated_planning,5,Strasbourg
100,123,1175,curated,curated_planning,5,Annecy
101,136,1785,curated,curated_planning,5,Lille
102,138,1396,curated,curated_planning,5,Rouen
103,132,1557,curated,curated_planning,5,Calais
20,126,1119,curated,curated_planning,5,Barcelona
21,121,828,curated,curated_planning,5,Portugal
22,135,1088,curated,curated_planning,5,Tanzania
23,122,844,curated,curated_planning,5,Switzerland
24,139,915,curated,curated_planning,5,Japan
25,138,942,curated,curated_planning,5,Netherlands
26,125,829,curated,curated_planning,5,Bali
27,138,798,curated,curated_planning,5,Scottish Highlands
28,146,960,curated,curated_planning,5,Madagascar
29,136,983,curated,curated_planning,5,Prague
30,131,938,curated,curated_planning,5,South America
31,138,1125,curated,curated_planning,5,Maldives
32,127,1012,curated,curated_planning,5,Patagonia
33,135,1047,curated,curated_planning,5,South Africa
34,123,985,curated,curated_planning,5,Vienna
35,126,850,curated,curated_planning,5,Peru
36,140,775,curated,curated_planning,5,Thailand
37,148,872,curated,curated_planning,5,Canadian Rockies
38,131,818,curated,curated_planning,5,Florence
39,143,857,curated,curated_planning,5,Botswana
40,133,844,curated,curated_planning,5,New Zealand
41,112,1331,curated,curated_planning,5,Seoul
42,120,980,curated,curated_planning,5,Mediterranean
43,118,983,curated,curated_planning,5,Alaska
44,123,912,curated,curated_planning,5,India
45,124,812,curated,curated_planning,5,France
46,142,822,curated,curated_planning,5,Hungary
47,126,877,curated,curated_planning,5,Botswana
48,143,1180,curated,curated_planning,5,Copenhagen
49,146,917,curated,curated_planning,5,New Zealand
50,161,981,curated,curated_planning,5,Costa Rica
51,139,939,curated,curated_planning,5,Dolomites
52,125,893,curated,curated_planning,5,Morocco
53,115,952,curated,curated_planning,5,Berlin
54,130,740,curated,curated_planning,5,Kenya
55,118,774,curated,curated_planning,5,Bali
56,125,798,curated,curated_planning,5,USA
57,135,910,curated,curated_planning,5,Stockholm
58,129,761,curated,curated_planning,5,Australia
59,123,759,curated,curated_planning,5,Italy
60,129,758,curated,curated_planning,5,Iceland
61,141,798,curated,curated_planning,5,Greece
62,130,698,curated,curated_planning,5,Tanzania
63,126,753,curated,curated_planning,5,Vietnam
64,134,667,curated,curated_planning,5,Switzerland
65,117,920,curated,curated_planning,5,Buenos Aires
66,125,693,curated,curated_planning,5,South Africa
67,131,668,curated,curated_planning,5,Portugal
68,113,700,curated,curated_planning,5,Canada
69,123,700,curated,curated_planning,5,Mexico City
70,117,720,curated,curated_planning,5,Norway
71,129,1057,curated,curated_planning,5,Tallinn
72,128,870,curated,curated_planning,5,Kathmandu
73,117,949,curated,curated_planning,5,Dubai
74,118,839,curated,curated_planning,5,Costa Rica
75,120,855,curated,curated_planning,5,Paris
76,137,836,curated,curated_planning,5,Reykjavik
77,132,777,curated,curated_planning,5,Ubud
78,123,845,curated,curated_planning,5,Amsterdam
79,135,852,curated,curated_planning,5,Ho Chi Minh City
80,134,753,curated,curated_planning,5,Queenstown
81,121,814,curated,curated_planning,5,Warsaw
82,139,820,curated,curated_planning,5,Vietnam
83,126,719,curated,curated_planning,5,Singapore
84,125,681,curated,curated_planning,5,Nairobi
85,123,823,curated,curated_planning,5,Lisbon
86,131,748,curated,curated_planning,5,Tbilisi
87,125,687,curated,curated_planning,5,Antalya
88,125,762,curated,curated_planning,5,Machu Picchu
89,116,998,curated,curated_planning,5,Osaka
90,129,767,curated,curated_planning,5,Rotorua
91,138,883,curated,curated_planning,5,Manila
92,140,799,curated,curated_planning,5,Medellín
93,113,743,curated,curated_planning,5,Almaty
94,127,742,curated,curated_planning,5,Cartagena
95,130,702,curated,curated_planning,5,Queenstown
96,126,987,curated,curated_planning,5,Boston
97,128,792,curated,curated_planning,5,Panama City
98,122,718,curated,curated_planning,5,Zurich
99,125,735,curated,curated_planning,5,Petra
100,136,822,curated,curated_planning,5,Kathmandu
101,115,767,curated,curated_planning,5,Prague
102,122,715,curated,curated_planning,5,Buenos Aires
103,133,737,curated,curated_planning,5,Cape Town
104,122,809,curated,curated_planning,5,Istanbul
105,114,690,curated,curated_planning,5,Lima
106,136,765,curated,curated_planning,5,Tashkent
107,119,593,curated,curated_planning,5,Queenstown
108,128,752,curated,curated_planning,5,Marrakech
109,110,639,curated,curated_planning,5,Sydney
110,116,723,curated,curated_planning,5,Agra
111,102,884,curated,curated_planning,5,Osaka
112,117,810,curated,curated_planning,5,Berlin
113,123,658,curated,curated_planning,5,Kathmandu
114,140,806,curated,curated_planning,5,Los Angeles
115,132,757,curated,curated_planning,5,Rio de Janeiro
116,120,683,curated,curated_planning,5,Seoul
117,120,740,curated,curated_planning,5,Porto
118,131,922,curated,curated_planning,5,San Francisco
119,125,808,curated,curated_planning,5,Vienna
120,133,707,curated,curated_planning,5,Auckland
121,108,442,curated,curated_advice,5,Tokyo
122,117,463,curated,curated_advice,5,Paris
123,130,420,curated,curated_advice,5,Barcelona
124,118,418,curated,curated_advice,5,Bali
125,119,406,curated,curated_advice,5,Lisbon
126,126,418,curated,curated_advice,5,Reykjavik
127,123,405,curated,curated_advice,5,Cape Town
128,119,422,curated,curated_advice,5,New York
129,113,390,curated,curated_advice,5,Marrakech
130,110,385,curated,curated_advice,5,Sydney
131,118,403,curated,curated_advice,5,Florence
132,127,412,curated,curated_advice,5,Istanbul
133,112,389,curated,curated_advice,5,Amsterdam
134,126,443,curated,curated_advice,5,Delhi
135,123,427,curated,curated_advice,5,Vienna
136,125,413,curated,curated_advice,5,Nairobi
137,116,401,curated,curated_advice,5,Seoul
138,117,408,curated,curated_advice,5,Zurich
139,124,389,curated,curated_advice,5,Rio de Janeiro
140,111,415,curated,curated_advice,5,Bangkok
141,111,391,curated,curated_advice,5,Porto
142,131,444,curated,curated_advice,5,San Francisco
143,122,428,curated,curated_advice,5,Athens
144,131,424,curated,curated_advice,5,Kuala Lumpur
145,120,365,curated,curated_advice,5,Cartagena
146,130,405,curated,curated_advice,5,Montreal
147,100,433,curated,curated_advice,5,Hanoi
148,120,435,curated,curated_advice,5,Los Angeles
149,112,392,curated,curated_advice,5,Berlin
150,114,345,curated,curated_advice,5,Vienna
151,128,440,curated,curated_advice,5,Singapore
152,121,393,curated,curated_advice,5,Athens
153,104,385,curated,curated_advice,5,Nice
154,128,392,curated,curated_advice,5,Dubrovnik
155,115,418,curated,curated_advice,5,Porto
156,118,411,curated,curated_advice,5,Kyoto
157,102,387,curated,curated_advice,5,Vancouver
158,113,375,curated,curated_advice,5,Lima
159,124,352,curated,curated_advice,5,Tbilisi
160,117,354,curated,curated_advice,5,Ho Chi Minh City
161,125,372,curated,curated_advice,5,Manila
162,129,425,curated,curated_advice,5,San Francisco
163,117,349,curated,curated_advice,5,Berlin
164,98,365,curated,curated_advice,5,Oslo
165,116,387,curated,curated_advice,5,Jakarta
166,123,381,curated,curated_advice,5,Budapest
167,117,365,curated,curated_advice,5,Stockholm
168,111,312,curated,curated_advice,5,Agra
169,107,359,curated,curated_advice,5,Bangkok
170,116,368,curated,curated_advice,5,Helsinki
171,133,457,curated,curated_advice,5,Brussels
172,118,400,curated,curated_advice,5,Edinburgh
173,114,406,curated,curated_advice,5,Doha
174,112,435,curated,curated_advice,5,Munich
175,131,375,curated,curated_advice,5,Cartagena
176,128,373,curated,curated_advice,5,Budapest
177,114,378,curated,curated_advice,5,Lima
178,121,401,curated,curated_advice,5,Tallinn
179,115,375,curated,curated_advice,5,Porto
180,98,383,curated,curated_advice,5,Oslo
181,115,419,curated,curated_advice,5,Vienna
182,118,432,curated,curated_advice,5,Florence
184,117,408,curated,curated_advice,5,Zurich
191,108,399,curated,curated_advice,5,Amsterdam
192,122,417,curated,curated_advice,5,Kyoto
193,116,369,curated,curated_advice,5,Prague
194,135,436,curated,curated_advice,5,Barcelona
195,120,396,curated,curated_advice,5,Cape Town
196,119,410,curated,curated_advice,5,Lisbon
197,130,429,curated,curated_advice,5,Reykjavik
198,116,430,curated,curated_advice,5,Florence
199,117,354,curated,curated_advice,5,Stockholm
200,117,412,curated,curated_advice,5,Zurich
201,125,389,curated,curated_advice,5,Manila
211,111,411,curated,curated_advice,5,Seoul
212,122,415,curated,curated_advice,5,Queenstown
213,102,362,curated,curated_advice,5,Istanbul
214,120,399,curated,curated_advice,5,Marrakech
215,125,384,curated,curated_advice,5,Buenos Aires
216,113,399,curated,curated_advice,5,Dubai
217,110,374,curated,curated_advice,5,Lima
218,115,433,curated,curated_advice,5,Porto
231,126,478,curated,curated_advice,5,Copenhagen
232,106,448,curated,curated_advice,5,Hanoi
251,123,391,curated,curated_advice,5,Singapore
252,124,421,curated,curated_advice,5,Paris
253,114,426,curated,curated_advice,5,Rome
254,123,396,curated,curated_advice,5,Barcelona
255,140,439,curated,curated_advice,5,Istanbul
256,113,376,curated,curated_advice,5,Athens
276,103,342,curated,curated_advice,5,Valencia
277,122,368,curated,curated_advice,5,Tbilisi
278,131,449,curated,curated_advice,5,Riga
fc6224bd9ba7cd57c9da771d9ec6e0aa,126,5289,synthetic,detailed_planning,5,Phuket
65b931b08f517401352917cf8ac2b7b5,140,4818,synthetic,detailed_planning,5,Helsinki
5ce4f2c48945e229a4224cddb0ed69d7,135,6227,synthetic,detailed_planning,5,Cape Town
e6d422a007214bb050d75d2c8085b67e,114,4523,synthetic,detailed_planning,5,Paris
6175fc6cfec7d5ca25ad4a94f5d52116,121,5513,synthetic,detailed_planning,5,Lima
52ad82c962ab3958a5069dafa262c586,132,3985,synthetic,detailed_planning,5,Montevideo
ca00b15273d157cbb8cc6ad44b67a7bd,109,5906,synthetic,detailed_planning,5,Havana
2a9cb87a1874fcd1892791ec526e57c6,137,4637,synthetic,detailed_planning,5,Berlin
e43c7522d5be3782fce71e0207eff726,117,4035,synthetic,detailed_planning,5,Vienna
29f448c507c7ef65438034de7a2d64e3,128,4713,synthetic,detailed_planning,5,Buenos Aires
72bd55902b90ad3cd353370347809d4a,124,4877,synthetic,detailed_planning,5,Tokyo
e4102cc3f51c7ee82e1ebb02ff5422ce,134,3839,synthetic,detailed_planning,5,Bangkok
17563ff3c8ab4e58fa5de19d53de3061,126,4457,synthetic,detailed_planning,5,Singapore
d48cbff87e5fd0f43917334ba33bed76,131,4384,synthetic,detailed_planning,5,Sydney
a89659cb8a59c01b37dbd5b1634e8415,128,4166,synthetic,detailed_planning,5,Quito
7676c931e8d99cee774322b0513d3ddb,111,4809,synthetic,detailed_planning,5,Lima
c2b67a01a2daea4e022ede6cb7a6b23f,128,3389,synthetic,detailed_planning,5,Berlin
aae8f6e221bc385f581b6cd5e8277e93,113,4503,synthetic,detailed_planning,5,Yangon
930d2c4773b7691a8c730f2aeb31d740,132,4485,synthetic,detailed_planning,5,Reykjavik
6c056023f7dac92ff42f4fae390f1764,118,5209,synthetic,detailed_planning,5,Montevideo
4efcbd5ab70b51a90d654611a683ea84,153,5149,synthetic,detailed_planning,5,Havana
1cf323680959c0fcaabbd4e1ff32adf6,122,4507,synthetic,detailed_planning,5,Santiago
5862f943956c6e9fa5051e7ed2431dae,104,4186,synthetic,detailed_planning,5,Mumbai
e0cc72b0ed9af56df72e867e8cddd938,108,4476,synthetic,detailed_planning,5,Delhi
e6192135467de015784eea5e9a40ab7a,98,3932,synthetic,detailed_planning,5,Mumbai
2172eb56b00aa953dab7e3fd65692591,126,4806,synthetic,detailed_planning,5,Rome
0231bd2557ab471523954249c6b1b98e,111,5449,synthetic,detailed_planning,5,Stockholm
44b378b707e2c22a62bbddd93fd52872,114,5572,synthetic,detailed_planning,5,Paris
8dd4159abab0be71c5d93b080385a2c8,123,5671,synthetic,detailed_planning,5,Montevideo
b48214eb353706a09886d0816af63bcd,108,4150,synthetic,detailed_planning,5,Kuala Lumpur
a7eb38b8bd341d42c7446e0157351adf,116,4840,synthetic,detailed_planning,5,Beijing
4335e6700f72ac8b96786ec92ee80b5f,123,4812,synthetic,detailed_planning,5,Paris
b5a6d81dbb1704700ffa61ecb9e929be,110,6173,synthetic,detailed_planning,5,Stockholm
aeca64abeac7b9b3e9d57916f70077b5,146,5047,synthetic,detailed_planning,5,Lima
97458f736879ef9db98532a2d0f0d007,120,4290,synthetic,detailed_planning,5,Beijing
d6714f8a501fed1eb355a87f9dd1e9d6,114,4565,synthetic,detailed_planning,5,La Paz
b96312b2ee1ee27d4703c451dbf35f7c,135,5163,synthetic,detailed_planning,5,Barcelona
c63d131ffa2eeeb5f0f81840d26f7eaa,122,2997,synthetic,detailed_planning,5,Stockholm
bdcab8a956185b3208f081b07084c07c,132,5794,synthetic,detailed_planning,5,Sydney
4a2104aee8bd59b86eee4c50a5b594f9,110,4570,synthetic,detailed_planning,5,Lisbon
80ed16ab54550a7a66fec256e4a5f2c1,127,4705,synthetic,detailed_planning,5,Lima
a7aca5c6dbf9a1146b2c31a72405ccfc,130,3930,synthetic,detailed_planning,5,Sydney
06285e8d347eb88fbb49af48ad68fe67,110,5567,synthetic,detailed_planning,5,Delhi
0e1807ee5c3193cd5cd3531bf39f90cc,123,4745,synthetic,detailed_planning,5,Cairo
6196b547c42b773807d6e16a7da05c58,121,5390,synthetic,detailed_planning,5,Havana
8c5807b449e09b7618ed29619f7f6be0,132,4143,synthetic,detailed_planning,5,New York
15b2dcdf4a44f5e3d5c7ef23f51ccab1,110,4226,synthetic,detailed_planning,5,La Paz
5789de46a6dc2fd738ae1cc3952ac2da,127,4719,synthetic,detailed_planning,5,Prague
e1e1abdc26dee4d0ab125ebd79d8a062,110,3788,synthetic,detailed_planning,5,Oslo
f82d4876c47942d6d5b22c1d5097644f,109,4514,synthetic,detailed_planning,5,Helsinki
d2ebd7ea73141acc35da1cd39a24633e,130,4401,synthetic,detailed_planning,5,Lisbon
7a66e51d8885384fc30bd07107ef7830,111,4381,synthetic,detailed_planning,5,Bali
54c8efc27af3645b17e752899c197144,137,3974,synthetic,detailed_planning,5,Barcelona
7e325ef6dd1fdb9484b6e9e6c03be0c5,128,5732,synthetic,detailed_planning,5,Reykjavik
c6424b041e98844344386d09bdaa4a65,101,5512,synthetic,detailed_planning,5,London
3bdb680fe39eb8d4b5d47deb15efa5d7,123,7923,synthetic,detailed_planning,5,Sydney
6dbc47d8ac3657fa93ce021f90a8a19d,125,4521,synthetic,detailed_planning,5,Beijing
a9e00efd675978306af1861ef48afee6,110,4983,synthetic,detailed_planning,5,Yangon
2920038b5959f8156363b82d55c94797,129,4307,synthetic,detailed_planning,5,Havana
53f49c5f6e10a737ba9f4839456068e2,127,4221,synthetic,detailed_planning,5,Colombo
d27668eb13fd914a08cf590edac770b9,109,5208,synthetic,detailed_planning,5,La Paz
b2dd31d31a9d71dccfe261585cfa1431,125,3840,synthetic,detailed_planning,5,Stockholm
e32d9becac1ca7c637998e9619901709,136,5728,synthetic,detailed_planning,5,San Jose
dfb3829aa3942e307c2c084fe9282cae,106,4266,synthetic,detailed_planning,5,Paris
4aafb658a230473fbf8c8e8e787c7a43,140,4637,synthetic,detailed_planning,5,Istanbul
beb8faa938318d0fc50e9d4b7eb7458c,129,4238,synthetic,detailed_planning,5,Seoul
6e44c191054f53c81a6b697b05896481,129,5410,synthetic,detailed_planning,5,Oslo
2a881f9ba205cbb81969d833af81fbb9,123,4470,synthetic,detailed_planning,5,Havana
5836f3e179c978bc46321bacdcd683eb,123,3894,synthetic,detailed_planning,5,Singapore
286e79d4e66a5e1fc037abe83665e8ff,123,4893,synthetic,detailed_planning,5,Copenhagen
0349a25fab6ac0d771375161b0f9d88a,127,4850,synthetic,detailed_planning,5,Delhi
d5f90c0f55e32791b901ce0ec16503bf,123,3403,synthetic,detailed_planning,5,Beijing
e8ab0212d41107ffda796399afbd7554,133,6172,synthetic,detailed_planning,5,Bogota
56ea26b9fb6508ffcbaf939337b2caeb,122,5289,synthetic,detailed_planning,5,Prague
9ce3354753173edb6dd181d8e3461577,132,5471,synthetic,detailed_planning,5,Mumbai
a16506d75a78af27d07ca3de99a295ac,131,4531,synthetic,detailed_planning,5,Nairobi
b511d59d053b41eb24f5ee502808b482,124,4488,synthetic,detailed_planning,5,Delhi
533028ffa9de1df3e80436e308c180f2,116,4770,synthetic,detailed_planning,5,Paris
974ccf3b45954ddccdaccbe8b01ee4d5,133,4570,synthetic,detailed_planning,5,Vienna
6873f395ab6f30e36b3be25265b9ccf1,112,4912,synthetic,detailed_planning,5,Marrakech
f2377282febc1326a73646682fad12c0,113,4570,synthetic,detailed_planning,5,La Paz
7b57744bae64db35505516854f971f13,122,5635,synthetic,detailed_planning,5,Lisbon
b12f1c8906b2db41dda6ad5b8c25e49d,120,5125,synthetic,detailed_planning,5,Manila
7881b43a3a3ebcf8275499e84b442c1f,125,5362,synthetic,detailed_planning,5,Barcelona
69d4ce58d23f639dee649398ee10e9de,137,5222,synthetic,detailed_planning,5,Singapore
79dfd33c7473b8898a32cc5e9dde5088,101,3639,synthetic,detailed_planning,5,Manila
f3bc48e04703b61c6fc2c04456194f36,115,4276,synthetic,detailed_planning,5,Nairobi
cc8356d9256e012be4b524c5fbf9c45d,141,4557,synthetic,detailed_planning,5,La Paz
b96d2f3247db08aeffbff23a705399bf,111,4928,synthetic,detailed_planning,5,Singapore
05d4a05aac4a2e1197e07a2ef5dfc155,108,3840,synthetic,detailed_planning,5,Manila
23c74ffcf5122dbc2f81b1a01c1f2b87,118,4945,synthetic,detailed_planning,5,Jakarta
5b2300e76bf4cbf9b54da1ae79adac5e,124,3999,synthetic,detailed_planning,5,Rio de Janeiro
919d4dd32a603eaa43207c593d1cc6a2,129,4993,synthetic,detailed_planning,5,Marrakech
e6291887438e892bbb4bd6db32556501,115,3435,synthetic,detailed_planning,5,Kuala Lumpur
591dbf6e42f4e61e1979d278ecc2b3ff,120,5253,synthetic,detailed_planning,5,Quito
4bb992109294e679918cbc20a0462454,119,4046,synthetic,detailed_planning,5,Rio de Janeiro
35e2fe994c2fdb57f9e8114f1afb1b0a,152,5515,synthetic,detailed_planning,5,Ho Chi Minh City
ed9207d474597a74c016588d23b27df6,109,4930,synthetic,detailed_planning,5,Prague
32b3ebcf43edb0b774f587a2142b1dc9,123,4404,synthetic,detailed_planning,5,Beijing
57e344c2cd7a983c50abe9d20709f761,117,4193,synthetic,detailed_planning,5,Berlin
0b2a20b9b6fcc2537581bc5b4f6ea7b8,131,4715,synthetic,detailed_planning,5,Panama City
dda6c8d044859003f08598ef3db8ac3a,129,4793,synthetic,detailed_planning,5,Rio de Janeiro
607a93384068196283be53da77cdc0b7,106,4182,synthetic,detailed_planning,5,Berlin
d89cedaf91687be15d92df4eeb2390d9,105,4176,synthetic,detailed_planning,5,Reykjavik
0de3625ebcfb4da58d744f9d96df5fff,134,4324,synthetic,detailed_planning,5,Bali
2665faf06b99fd04d70615f15319066a,106,4477,synthetic,detailed_planning,5,Hanoi
4686504b9ae156107188c260e7e17165,120,5248,synthetic,detailed_planning,5,La Paz
5f330c7c2850ca03e11321f5572fd0ba,122,5042,synthetic,detailed_planning,5,Amsterdam
fc6126b0c898c90ebb8e51f9314d9df4,107,4162,synthetic,detailed_planning,5,Rome
b0e2646efbc0aa9d8a78fc8bc1856954,126,5157,synthetic,detailed_planning,5,Quito
e3b18bf641894ade8d5bb8a6c1cb18c5,108,6748,synthetic,detailed_planning,5,London
4886b6f4f9e2a9ede634ae8a3b62a991,104,3503,synthetic,detailed_planning,5,Yangon
8b7ec9e86c27eadc300dd9e5b83ea753,111,4482,synthetic,detailed_planning,5,Panama City
b0e96a9ca568c084cd11a59b341a4bf0,128,5242,synthetic,detailed_planning,5,Istanbul
1e2be46b52114fa33c5a1bb5a494b870,129,3858,synthetic,detailed_planning,5,Dubai
728609641d7482bd316005ffe6f0491b,104,3363,synthetic,detailed_planning,5,Male
1de153148b0846ed9917b6f9f295dde2,123,5101,synthetic,detailed_planning,5,Lima
b35673223c784dd28a2ea6f1da0d0b2a,118,3674,synthetic,detailed_planning,5,Phuket
d902e0d7d811b30ead73cf5ede1fc4a1,120,4929,synthetic,detailed_planning,5,Marrakech
762acb06777e4e0aad038798c24541c9,124,4304,synthetic,detailed_planning,5,Tokyo
0e349c1e6a147c7d5e42aa21c413dac6,133,4923,synthetic,detailed_planning,5,Ho Chi Minh City
fcd5ce68ccdcc3eb75b7f49b28769238,119,4126,synthetic,detailed_planning,5,Panama City
92a289ff02306330c611907a856b5cdd,132,4759,synthetic,detailed_planning,5,Bogota
23f5f93764c69a51667e6e4be70dddb4,111,4040,synthetic,detailed_planning,5,Delhi
